customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment
2898,20,4,1461.03,4,4,4,Champions
2899,66,2,537.69,3,3,3,Champions
2900,396,2,905.71,1,3,4,At Risk (Valuable)
2901,47,1,924.36,4,1,4,New / Promising
2902,168,2,416.14,3,3,3,Champions
2903,466,1,279.23,1,1,2,Lost / Hibernating
2906,95,2,411.93,3,3,3,Champions
2907,27,4,1073.6,4,4,4,Champions
2908,48,2,363.21,4,3,3,Champions
2909,713,1,315.15,1,1,2,Lost / Hibernating
2910,205,1,55.91,2,1,1,Lost / Hibernating
2911,61,1,10.96,3,1,1,New / Promising
2913,640,1,247.82,1,1,2,Lost / Hibernating
2914,431,2,792.86,1,3,4,At Risk (Valuable)
2915,80,4,1133.31,3,4,4,Champions
2916,155,3,469.49,3,4,3,Champions
2920,130,4,321.34,3,4,2,Regular
2924,297,1,17.37,2,1,1,Lost / Hibernating
2925,113,2,984.38,3,3,4,Champions
2926,149,1,527.8,3,1,3,New / Promising
2927,561,1,155.28,1,1,2,Lost / Hibernating
2928,600,1,733.97,1,1,4,Lost / Hibernating
2929,4,5,1514.58,4,4,4,Champions
2931,593,1,79.81,1,1,1,Lost / Hibernating
2934,328,1,184.82,2,1,2,Lost / Hibernating
2935,168,4,244.23,3,4,2,Regular
2936,591,1,158.48,1,1,2,Lost / Hibernating
2937,568,1,299.97,1,1,2,Lost / Hibernating
2939,87,4,753.26,3,4,4,Champions
2940,84,1,134.75,3,1,1,New / Promising
2942,22,2,259.97,4,3,2,Regular
2944,107,1,17.12,3,1,1,New / Promising
2945,42,1,332.24,4,1,2,New / Promising
2947,418,1,585.01,1,1,3,Lost / Hibernating
2948,34,1,170.62,4,1,2,New / Promising
2949,639,1,153.12,1,1,2,Lost / Hibernating
2950,31,3,1146.63,4,4,4,Champions
2951,657,1,12.3,1,1,1,Lost / Hibernating
2953,24,4,1755.02,4,4,4,Champions
2954,13,3,196.57,4,4,2,Regular
2955,631,1,428.04,1,1,3,Lost / Hibernating
2958,13,1,509.77,4,1,3,New / Promising
2959,679,1,851.02,1,1,4,Lost / Hibernating
2960,163,1,77.52,3,1,1,New / Promising
2962,527,2,640.53,1,3,3,At Risk (Valuable)
2964,96,1,816.73,3,1,4,New / Promising
2965,42,2,363.64,4,3,3,Champions
2966,50,5,515.27,4,4,3,Champions
2968,391,1,234.67,1,1,2,Lost / Hibernating
2969,254,3,499.46,2,4,3,At Risk (Valuable)
2970,488,1,78.32,1,1,1,Lost / Hibernating
2971,25,1,34.7,4,1,1,New / Promising
2972,512,1,360.05,1,1,3,Lost / Hibernating
2973,521,1,59.36,1,1,1,Lost / Hibernating
2975,73,2,241.8,3,3,2,Regular
2976,230,1,128.88,2,1,1,Lost / Hibernating
2977,478,1,269.99,1,1,2,Lost / Hibernating
2978,42,1,135.93,4,1,1,New / Promising
2979,599,1,500.4,1,1,3,Lost / Hibernating
2980,13,2,430.98,4,3,3,Champions
2981,49,7,1162.93,4,4,4,Champions
2982,34,4,1823.34,4,4,4,Champions
2984,643,1,370.06,1,1,3,Lost / Hibernating
2985,382,1,27.33,1,1,1,Lost / Hibernating
2986,45,4,929.08,4,4,4,Champions
2988,489,1,231.96,1,1,2,Lost / Hibernating
2989,364,1,318.82,2,1,2,Lost / Hibernating
2991,109,2,186.5,3,3,2,Regular
2992,420,1,244.77,1,1,2,Lost / Hibernating
2994,325,2,139.49,2,3,1,Regular
2995,391,2,109.33,1,3,1,Regular
2996,373,1,168.2,1,1,2,Lost / Hibernating
2997,246,3,1147.24,2,4,4,At Risk (Valuable)
2998,308,1,36.91,2,1,1,Lost / Hibernating
2999,26,1,174.1,4,1,2,New / Promising
3000,12,10,2422.46,4,4,4,Champions
3001,43,5,2121.84,4,4,4,Champions
3002,290,2,1516.59,2,3,4,At Risk (Valuable)
3004,138,3,91.11,3,4,1,Regular
3005,45,2,112.69,4,3,1,Regular
3007,42,3,1091.75,4,4,4,Champions
3008,22,6,621.78,4,4,3,Champions
3009,159,1,151.73,3,1,2,New / Promising
3011,49,1,36.77,4,1,1,New / Promising
3013,72,1,72.08,3,1,1,New / Promising
3014,38,8,2491.27,4,4,4,Champions
3015,244,3,1724.61,2,4,4,At Risk (Valuable)
3017,71,4,649.23,3,4,3,Champions
3019,277,2,768.99,2,3,4,At Risk (Valuable)
3020,321,3,306.78,2,4,2,Regular
3022,596,1,1037.24,1,1,4,Lost / Hibernating
3023,1,15,2385.22,4,4,4,Champions
3024,237,2,534.11,2,3,3,At Risk (Valuable)
3025,194,1,1111.67,2,1,4,Lost / Hibernating
3026,180,2,1022.29,2,3,4,At Risk (Valuable)
3027,211,1,71.91,2,1,1,Lost / Hibernating
3029,3,1,1601.76,4,1,4,New / Promising
3030,58,1,142.36,3,1,1,New / Promising
3036,673,1,42.82,1,1,1,Lost / Hibernating
3037,477,1,234.94,1,1,2,Lost / Hibernating
3040,371,3,375.23,2,4,3,At Risk (Valuable)
3041,467,1,138.74,1,1,1,Lost / Hibernating
3042,270,2,808.33,2,3,4,At Risk (Valuable)
3043,113,3,173.63,3,4,2,Regular
3044,379,1,126.92,1,1,1,Lost / Hibernating
3045,139,3,356.23,3,4,3,Champions
3046,70,4,1206.79,3,4,4,Champions
3047,509,1,505.06,1,1,3,Lost / Hibernating
3048,170,2,156.91,3,3,2,Regular
3049,601,1,76.63,1,1,1,Lost / Hibernating
3051,437,1,29.65,1,1,1,Lost / Hibernating
3052,36,1,229.72,4,1,2,New / Promising
3056,267,1,169.3,2,1,2,Lost / Hibernating
3057,713,1,87.24,1,1,1,Lost / Hibernating
3058,365,2,427.92,2,3,3,At Risk (Valuable)
3059,295,4,1158.65,2,4,4,At Risk (Valuable)
3061,5,3,432.93,4,4,3,Champions
3062,22,3,878.45,4,4,4,Champions
3065,106,1,306.66,3,1,2,New / Promising
3066,147,2,1099.42,3,3,4,Champions
3067,490,1,333.63,1,1,2,Lost / Hibernating
3068,224,1,697.66,2,1,4,Lost / Hibernating
3069,110,1,830.66,3,1,4,New / Promising
3070,450,3,167.6,1,4,2,Regular
3072,69,3,414.48,3,4,3,Champions
3073,172,2,511.52,3,3,3,Champions
3074,188,2,325.21,2,3,2,Regular
3077,430,1,25.2,1,1,1,Lost / Hibernating
3079,127,2,103.0,3,3,1,Regular
3081,250,3,1311.13,2,4,4,At Risk (Valuable)
3082,92,2,799.87,3,3,4,Champions
3083,251,2,843.72,2,3,4,At Risk (Valuable)
3084,40,2,1126.94,4,3,4,Champions
3086,190,1,32.9,2,1,1,Lost / Hibernating
3088,52,4,823.87,4,4,4,Champions
3090,305,3,1020.23,2,4,4,At Risk (Valuable)
3091,221,1,141.99,2,1,1,Lost / Hibernating
3092,16,1,22.51,4,1,1,New / Promising
3094,113,6,1831.6,3,4,4,Champions
3095,555,1,129.14,1,1,1,Lost / Hibernating
3096,140,1,308.85,3,1,2,New / Promising
3097,22,2,984.43,4,3,4,Champions
3098,222,2,1553.92,2,3,4,At Risk (Valuable)
3099,111,2,315.18,3,3,2,Regular
3100,393,2,858.64,1,3,4,At Risk (Valuable)
3101,422,1,145.35,1,1,1,Lost / Hibernating
3103,9,18,2981.83,4,4,4,Champions
3104,80,2,1029.21,3,3,4,Champions
3105,25,2,238.73,4,3,2,Regular
3107,175,1,704.96,2,1,4,Lost / Hibernating
3111,207,1,307.16,2,1,2,Lost / Hibernating
3112,334,1,700.94,2,1,4,Lost / Hibernating
3113,154,4,375.12,3,4,3,Champions
3116,48,9,1988.29,4,4,4,Champions
3117,25,3,967.46,4,4,4,Champions
3119,51,3,358.35,4,4,3,Champions
3120,196,1,605.81,2,1,3,Lost / Hibernating
3122,605,1,1816.71,1,1,4,Lost / Hibernating
3123,293,2,1054.7,2,3,4,At Risk (Valuable)
3124,42,2,718.41,4,3,4,Champions
3126,111,1,942.76,3,1,4,New / Promising
3127,697,1,255.98,1,1,2,Lost / Hibernating
3128,467,1,49.64,1,1,1,Lost / Hibernating
3129,152,1,422.63,3,1,3,New / Promising
3131,450,1,125.53,1,1,1,Lost / Hibernating
3132,201,1,206.19,2,1,2,Lost / Hibernating
3133,407,1,139.58,1,1,1,Lost / Hibernating
3134,138,4,1603.26,3,4,4,Champions
3136,303,1,1275.5,2,1,4,Lost / Hibernating
3137,302,1,330.06,2,1,2,Lost / Hibernating
3138,467,1,406.75,1,1,3,Lost / Hibernating
3139,97,2,488.18,3,3,3,Champions
3140,25,5,782.66,4,4,4,Champions
3141,231,3,926.91,2,4,4,At Risk (Valuable)
3147,1,1,174.4,4,1,2,New / Promising
3148,173,3,776.59,3,4,4,Champions
3149,83,1,230.73,3,1,2,New / Promising
3150,44,2,889.42,4,3,4,Champions
3152,40,6,2516.54,4,4,4,Champions
3154,106,1,771.61,3,1,4,New / Promising
3155,370,2,383.47,2,3,3,At Risk (Valuable)
3157,224,1,523.53,2,1,3,Lost / Hibernating
3158,93,4,584.48,3,4,3,Champions
3159,720,1,65.55,1,1,1,Lost / Hibernating
3160,237,1,215.65,2,1,2,Lost / Hibernating
3164,360,3,1066.04,2,4,4,At Risk (Valuable)
3165,460,2,1684.82,1,3,4,At Risk (Valuable)
3166,421,1,87.79,1,1,1,Lost / Hibernating
3168,540,2,503.69,1,3,3,At Risk (Valuable)
3169,120,2,1348.33,3,3,4,Champions
3170,262,1,104.42,2,1,1,Lost / Hibernating
3171,97,1,110.69,3,1,1,New / Promising
3173,574,1,66.0,1,1,1,Lost / Hibernating
3174,382,1,425.41,1,1,3,Lost / Hibernating
3178,299,2,961.31,2,3,4,At Risk (Valuable)
3179,17,4,2814.58,4,4,4,Champions
3180,574,2,139.88,1,3,1,Regular
3182,356,1,300.46,2,1,2,Lost / Hibernating
3183,144,2,498.19,3,3,3,Champions
3185,148,2,860.83,3,3,4,Champions
3188,28,1,770.28,4,1,4,New / Promising
3189,128,8,2256.08,3,4,4,Champions
3190,31,2,481.16,4,3,3,Champions
3191,121,5,999.05,3,4,4,Champions
3193,193,2,101.54,2,3,1,Regular
3194,29,4,823.95,4,4,4,Champions
3195,166,3,779.85,3,4,4,Champions
3196,188,1,850.92,2,1,4,Lost / Hibernating
3198,58,4,849.14,3,4,4,Champions
3199,291,2,904.13,2,3,4,At Risk (Valuable)
3200,360,1,66.85,2,1,1,Lost / Hibernating
3201,86,3,467.27,3,4,3,Champions
3202,380,3,737.68,1,4,4,At Risk (Valuable)
3203,663,1,1005.98,1,1,4,Lost / Hibernating
3204,93,3,271.92,3,4,2,Regular
3205,458,1,359.16,1,1,3,Lost / Hibernating
3206,417,1,235.64,1,1,2,Lost / Hibernating
3208,345,5,1641.99,2,4,4,At Risk (Valuable)
3209,123,1,306.58,3,1,2,New / Promising
3210,203,2,172.8,2,3,2,Regular
3212,103,1,424.32,3,1,3,New / Promising
3213,61,2,103.26,3,3,1,Regular
3214,178,2,338.02,2,3,3,At Risk (Valuable)
3215,250,1,72.78,2,1,1,Lost / Hibernating
3216,30,1,60.79,4,1,1,New / Promising
3217,42,1,145.77,4,1,1,New / Promising
3218,6,3,106.78,4,4,1,Regular
3219,337,3,2202.33,2,4,4,At Risk (Valuable)
3220,143,3,351.15,3,4,3,Champions
3221,258,1,349.8,2,1,3,Lost / Hibernating
3223,356,2,577.53,2,3,3,At Risk (Valuable)
3225,1,1,78.87,4,1,1,New / Promising
3226,306,2,514.21,2,3,3,At Risk (Valuable)
3228,2,1,47.82,4,1,1,New / Promising
3230,315,1,261.61,2,1,2,Lost / Hibernating
3232,90,3,707.68,3,4,4,Champions
3233,15,2,109.42,4,3,1,Regular
3234,299,3,1948.11,2,4,4,At Risk (Valuable)
3236,329,5,873.04,2,4,4,At Risk (Valuable)
3237,424,2,284.68,1,3,2,Regular
3238,122,2,321.07,3,3,2,Regular
3241,66,2,770.68,3,3,4,Champions
3243,354,1,142.63,2,1,1,Lost / Hibernating
3244,33,1,747.95,4,1,4,New / Promising
3245,9,4,1081.12,4,4,4,Champions
3246,474,1,77.92,1,1,1,Lost / Hibernating
3247,159,2,214.25,3,3,2,Regular
3248,49,1,201.06,4,1,2,New / Promising
3249,34,8,1352.73,4,4,4,Champions
3250,15,6,950.42,4,4,4,Champions
3251,46,1,22.76,4,1,1,New / Promising
3252,143,1,136.84,3,1,1,New / Promising
3253,125,3,950.3,3,4,4,Champions
3255,58,3,482.46,3,4,3,Champions
3256,29,1,130.14,4,1,1,New / Promising
3257,28,2,506.82,4,3,3,Champions
3258,55,2,729.4,4,3,4,Champions
3261,280,2,108.36,2,3,1,Regular
3262,41,3,566.2,4,4,3,Champions
3263,393,2,548.03,1,3,3,At Risk (Valuable)
3264,39,1,277.98,4,1,2,New / Promising
3265,325,2,225.92,2,3,2,Regular
3266,182,2,505.09,2,3,3,At Risk (Valuable)
3267,499,1,340.2,1,1,3,Lost / Hibernating
3268,93,2,342.27,3,3,3,Champions
3269,101,2,1403.12,3,3,4,Champions
3270,51,2,150.49,4,3,2,Regular
3273,434,1,289.51,1,1,2,Lost / Hibernating
3274,716,1,443.99,1,1,3,Lost / Hibernating
3277,267,1,92.44,2,1,1,Lost / Hibernating
3279,324,1,50.33,2,1,1,Lost / Hibernating
3282,4,2,340.68,4,3,3,Champions
3283,55,1,216.18,4,1,2,New / Promising
3284,51,12,3728.06,4,4,4,Champions
3285,575,1,43.44,1,1,1,Lost / Hibernating
3286,535,1,285.57,1,1,2,Lost / Hibernating
3287,307,2,665.1,2,3,3,At Risk (Valuable)
3289,9,3,720.47,4,4,4,Champions
3290,36,2,334.83,4,3,3,Champions
3291,343,1,54.02,2,1,1,Lost / Hibernating
3292,24,6,930.48,4,4,4,Champions
3293,359,2,222.62,2,3,2,Regular
3296,377,1,145.84,1,1,1,Lost / Hibernating
3297,12,4,726.28,4,4,4,Champions
3299,649,1,84.29,1,1,1,Lost / Hibernating
3300,21,3,1328.49,4,4,4,Champions
3301,83,1,491.99,3,1,3,New / Promising
3304,74,1,138.71,3,1,1,New / Promising
3305,164,1,81.87,3,1,1,New / Promising
3306,477,1,272.93,1,1,2,Lost / Hibernating
3309,279,1,358.98,2,1,3,Lost / Hibernating
3310,378,3,1161.58,1,4,4,At Risk (Valuable)
3311,69,1,256.01,3,1,2,New / Promising
3312,5,2,1035.84,4,3,4,Champions
3314,411,1,476.35,1,1,3,Lost / Hibernating
3318,304,3,420.9,2,4,3,At Risk (Valuable)
3319,584,1,59.24,1,1,1,Lost / Hibernating
3320,4,10,2590.35,4,4,4,Champions
3322,45,2,876.81,4,3,4,Champions
3323,39,1,501.94,4,1,3,New / Promising
3326,27,4,945.79,4,4,4,Champions
3328,468,2,819.03,1,3,4,At Risk (Valuable)
3330,19,4,1242.27,4,4,4,Champions
3331,17,1,310.03,4,1,2,New / Promising
3332,110,1,26.05,3,1,1,New / Promising
3334,132,2,357.25,3,3,3,Champions
3336,4,2,434.27,4,3,3,Champions
3337,49,1,81.5,4,1,1,New / Promising
3338,579,2,1338.61,1,3,4,At Risk (Valuable)
3341,90,2,168.08,3,3,2,Regular
3342,581,1,29.92,1,1,1,Lost / Hibernating
3343,10,9,3594.47,4,4,4,Champions
3344,687,1,164.19,1,1,2,Lost / Hibernating
3345,28,3,1051.24,4,4,4,Champions
3346,8,1,120.94,4,1,1,New / Promising
3348,35,5,1275.25,4,4,4,Champions
3349,363,2,725.65,2,3,4,At Risk (Valuable)
3350,303,1,45.45,2,1,1,Lost / Hibernating
3351,97,3,492.78,3,4,3,Champions
3352,94,1,109.06,3,1,1,New / Promising
3353,375,1,70.29,1,1,1,Lost / Hibernating
3354,122,1,192.13,3,1,2,New / Promising
3355,83,3,502.19,3,4,3,Champions
3357,53,2,368.03,4,3,3,Champions
3358,35,4,1161.43,4,4,4,Champions
3360,15,3,608.68,4,4,3,Champions
3361,64,1,38.07,3,1,1,New / Promising
3362,289,2,411.67,2,3,3,At Risk (Valuable)
3363,629,1,5.41,1,1,1,Lost / Hibernating
3364,311,2,926.46,2,3,4,At Risk (Valuable)
3365,579,2,818.45,1,3,4,At Risk (Valuable)
3366,528,2,775.06,1,3,4,At Risk (Valuable)
3368,421,2,278.96,1,3,2,Regular
3370,265,2,544.54,2,3,3,At Risk (Valuable)
3371,4,3,560.17,4,4,3,Champions
3373,5,2,342.06,4,3,3,Champions
3374,429,2,152.96,1,3,2,Regular
3375,27,1,20.66,4,1,1,New / Promising
3376,425,1,680.14,1,1,3,Lost / Hibernating
3377,231,1,118.75,2,1,1,Lost / Hibernating
3378,399,3,746.03,1,4,4,At Risk (Valuable)
3379,45,1,317.49,4,1,2,New / Promising
3380,246,2,232.65,2,3,2,Regular
3381,480,1,158.97,1,1,2,Lost / Hibernating
3382,197,2,494.87,2,3,3,At Risk (Valuable)
3384,293,2,291.99,2,3,2,Regular
3385,319,1,187.59,2,1,2,Lost / Hibernating
3386,127,2,136.7,3,3,1,Regular
3388,400,1,1554.85,1,1,4,Lost / Hibernating
3389,18,3,789.29,4,4,4,Champions
3390,545,2,89.28,1,3,1,Regular
3392,414,1,58.09,1,1,1,Lost / Hibernating
3393,146,3,207.22,3,4,2,Regular
3395,3,3,701.84,4,4,4,Champions
3396,329,2,589.34,2,3,3,At Risk (Valuable)
3397,439,4,1008.62,1,4,4,At Risk (Valuable)
3400,2,4,1080.22,4,4,4,Champions
3403,10,7,1887.95,4,4,4,Champions
3408,246,1,222.46,2,1,2,Lost / Hibernating
3410,230,3,166.06,2,4,2,Regular
3411,17,3,1532.03,4,4,4,Champions
3414,11,1,595.65,4,1,3,New / Promising
3416,438,1,54.09,1,1,1,Lost / Hibernating
3418,591,3,808.87,1,4,4,At Risk (Valuable)
3419,381,1,152.28,1,1,2,Lost / Hibernating
3420,100,1,125.85,3,1,1,New / Promising
3421,146,1,176.89,3,1,2,New / Promising
3422,326,2,207.03,2,3,2,Regular
3423,5,2,539.8,4,3,3,Champions
3425,93,1,331.43,3,1,2,New / Promising
3431,254,1,112.45,2,1,1,Lost / Hibernating
3432,2,2,324.39,4,3,2,Regular
3434,473,2,95.63,1,3,1,Regular
3436,229,3,1106.8,2,4,4,At Risk (Valuable)
3437,134,1,603.49,3,1,3,New / Promising
3438,72,2,275.03,3,3,2,Regular
3439,204,3,774.48,2,4,4,At Risk (Valuable)
3440,173,1,104.39,3,1,1,New / Promising
3441,61,3,573.84,3,4,3,Champions
3443,267,3,339.36,2,4,3,At Risk (Valuable)
3444,674,1,41.95,1,1,1,Lost / Hibernating
3445,52,2,303.43,4,3,2,Regular
3447,442,1,421.92,1,1,3,Lost / Hibernating
3448,215,1,342.44,2,1,3,Lost / Hibernating
3449,372,3,374.26,2,4,3,At Risk (Valuable)
3451,86,2,642.88,3,3,3,Champions
3452,402,2,652.94,1,3,3,At Risk (Valuable)
3453,225,3,228.59,2,4,2,Regular
3455,48,2,201.95,4,3,2,Regular
3456,49,4,915.9,4,4,4,Champions
3457,481,1,620.26,1,1,3,Lost / Hibernating
3459,291,1,78.89,2,1,1,Lost / Hibernating
3461,315,3,800.77,2,4,4,At Risk (Valuable)
3465,231,1,107.19,2,1,1,Lost / Hibernating
3466,6,4,2007.88,4,4,4,Champions
3467,703,1,255.24,1,1,2,Lost / Hibernating
3469,216,2,411.98,2,3,3,At Risk (Valuable)
3470,462,1,106.59,1,1,1,Lost / Hibernating
3471,2,2,446.83,4,3,3,Champions
3472,47,2,478.38,4,3,3,Champions
3473,678,1,62.41,1,1,1,Lost / Hibernating
3474,654,1,223.9,1,1,2,Lost / Hibernating
3475,267,2,369.56,2,3,3,At Risk (Valuable)
3476,377,1,550.69,1,1,3,Lost / Hibernating
3479,484,1,72.08,1,1,1,Lost / Hibernating
3480,482,1,114.24,1,1,1,Lost / Hibernating
3481,302,2,87.66,2,3,1,Regular
3482,1,1,287.17,4,1,2,New / Promising
3483,712,1,57.01,1,1,1,Lost / Hibernating
3487,54,1,194.22,4,1,2,New / Promising
3488,4,1,151.55,4,1,2,New / Promising
3490,7,3,124.06,4,4,1,Regular
3491,12,1,161.25,4,1,2,New / Promising
3493,89,2,422.17,3,3,3,Champions
3496,248,2,156.09,2,3,2,Regular
3498,5,6,919.01,4,4,4,Champions
3499,13,5,606.84,4,4,3,Champions
3500,333,1,171.58,2,1,2,Lost / Hibernating
3501,3,1,120.04,4,1,1,New / Promising
3503,286,1,734.66,2,1,4,Lost / Hibernating
3504,131,2,2364.17,3,3,4,Champions
3506,376,1,81.91,1,1,1,Lost / Hibernating
3508,289,4,597.27,2,4,3,At Risk (Valuable)
3509,90,3,707.36,3,4,4,Champions
3511,380,1,611.63,1,1,3,Lost / Hibernating
3513,598,1,713.64,1,1,4,Lost / Hibernating
3515,44,2,775.08,4,3,4,Champions
3516,586,1,436.44,1,1,3,Lost / Hibernating
3518,641,1,29.2,1,1,1,Lost / Hibernating
3520,173,2,442.44,3,3,3,Champions
3521,91,4,778.05,3,4,4,Champions
3523,212,2,575.19,2,3,3,At Risk (Valuable)
3525,148,4,823.31,3,4,4,Champions
3526,165,1,185.88,3,1,2,New / Promising
3527,144,1,410.62,3,1,3,New / Promising
3528,77,1,56.7,3,1,1,New / Promising
3530,495,1,245.67,1,1,2,Lost / Hibernating
3532,249,1,252.28,2,1,2,Lost / Hibernating
3533,486,1,355.25,1,1,3,Lost / Hibernating
3534,179,3,502.54,2,4,3,At Risk (Valuable)
3537,393,2,895.32,1,3,4,At Risk (Valuable)
3538,182,3,1016.91,2,4,4,At Risk (Valuable)
3540,5,2,712.6,4,3,4,Champions
3541,40,1,328.41,4,1,2,New / Promising
3542,119,4,921.04,3,4,4,Champions
3543,86,1,88.06,3,1,1,New / Promising
3544,134,1,313.76,3,1,2,New / Promising
3545,34,1,100.72,4,1,1,New / Promising
3549,18,8,857.99,4,4,4,Champions
3550,236,2,146.95,2,3,1,Regular
3551,82,7,980.8,3,4,4,Champions
3552,301,2,297.46,2,3,2,Regular
3554,460,1,157.64,1,1,2,Lost / Hibernating
3555,6,1,286.4,4,1,2,New / Promising
3556,36,15,1603.44,4,4,4,Champions
3557,525,3,2260.36,1,4,4,At Risk (Valuable)
3559,289,1,102.92,2,1,1,Lost / Hibernating
3560,1,2,91.54,4,3,1,Regular
3561,341,2,890.32,2,3,4,At Risk (Valuable)
3563,569,1,168.02,1,1,2,Lost / Hibernating
3564,423,1,1811.06,1,1,4,Lost / Hibernating
3565,231,2,383.32,2,3,3,At Risk (Valuable)
3567,224,1,209.66,2,1,2,Lost / Hibernating
3568,399,1,108.23,1,1,1,Lost / Hibernating
3569,175,1,302.01,2,1,2,Lost / Hibernating
3572,44,3,538.38,4,4,3,Champions
3573,378,2,317.02,1,3,2,Regular
3574,728,1,546.34,1,1,3,Lost / Hibernating
3575,335,1,968.77,2,1,4,Lost / Hibernating
3576,196,1,360.83,2,1,3,Lost / Hibernating
3577,131,3,651.57,3,4,3,Champions
3578,189,2,611.12,2,3,3,At Risk (Valuable)
3579,13,3,455.62,4,4,3,Champions
3581,291,1,260.93,2,1,2,Lost / Hibernating
3582,216,2,958.13,2,3,4,At Risk (Valuable)
3583,241,3,836.19,2,4,4,At Risk (Valuable)
3584,54,1,123.57,4,1,1,New / Promising
3585,71,7,856.04,3,4,4,Champions
3592,385,1,50.07,1,1,1,Lost / Hibernating
3593,511,1,38.66,1,1,1,Lost / Hibernating
3597,187,7,1144.81,2,4,4,At Risk (Valuable)
3598,516,1,595.75,1,1,3,Lost / Hibernating
3599,395,1,233.49,1,1,2,Lost / Hibernating
3600,150,1,664.7,3,1,3,New / Promising
3601,56,8,3132.78,4,4,4,Champions
3602,641,1,190.15,1,1,2,Lost / Hibernating
3604,382,1,144.36,1,1,1,Lost / Hibernating
3608,30,3,1500.58,4,4,4,Champions
3609,396,1,238.17,1,1,2,Lost / Hibernating
3611,661,2,1125.58,1,3,4,At Risk (Valuable)
3616,76,2,382.83,3,3,3,Champions
3617,241,1,82.84,2,1,1,Lost / Hibernating
3618,25,3,1305.23,4,4,4,Champions
3619,450,1,231.15,1,1,2,Lost / Hibernating
3620,264,4,1168.28,2,4,4,At Risk (Valuable)
3622,397,2,402.46,1,3,3,At Risk (Valuable)
3623,42,9,1515.18,4,4,4,Champions
3624,569,2,2082.64,1,3,4,At Risk (Valuable)
3627,267,1,423.55,2,1,3,Lost / Hibernating
3628,358,1,155.6,2,1,2,Lost / Hibernating
3629,65,3,1341.27,3,4,4,Champions
3630,396,1,289.08,1,1,2,Lost / Hibernating
3631,77,1,233.46,3,1,2,New / Promising
3633,136,8,2356.37,3,4,4,Champions
3636,484,1,118.84,1,1,1,Lost / Hibernating
3637,390,1,84.11,1,1,1,Lost / Hibernating
3643,307,4,689.49,2,4,4,At Risk (Valuable)
3644,84,1,278.43,3,1,2,New / Promising
3646,108,8,2340.52,3,4,4,Champions
3647,287,2,583.45,2,3,3,At Risk (Valuable)
3648,35,3,589.54,4,4,3,Champions
3649,267,2,358.4,2,3,3,At Risk (Valuable)
3652,355,1,1316.0,2,1,4,Lost / Hibernating
3654,274,1,268.42,2,1,2,Lost / Hibernating
3656,300,2,515.7,2,3,3,At Risk (Valuable)
3657,75,2,253.7,3,3,2,Regular
3658,90,3,1127.85,3,4,4,Champions
3659,174,3,648.3,3,4,3,Champions
3660,212,1,281.54,2,1,2,Lost / Hibernating
3661,10,3,227.34,4,4,2,Regular
3662,82,5,2362.82,3,4,4,Champions
3663,341,2,114.34,2,3,1,Regular
3665,169,1,647.36,3,1,3,New / Promising
3666,260,4,1693.67,2,4,4,At Risk (Valuable)
3667,112,1,502.08,3,1,3,New / Promising
3668,668,1,771.72,1,1,4,Lost / Hibernating
3669,607,1,557.48,1,1,3,Lost / Hibernating
3671,675,1,155.2,1,1,2,Lost / Hibernating
3672,371,2,522.77,2,3,3,At Risk (Valuable)
3677,699,1,192.7,1,1,2,Lost / Hibernating
3678,171,3,822.8,3,4,4,Champions
3681,100,3,425.5,3,4,3,Champions
3684,137,2,93.1,3,3,1,Regular
3686,110,2,1055.7,3,3,4,Champions
3687,399,2,391.9,1,3,3,At Risk (Valuable)
3688,23,3,610.57,4,4,3,Champions
3691,5,4,1128.31,4,4,4,Champions
3692,324,1,161.65,2,1,2,Lost / Hibernating
3693,673,1,17.8,1,1,1,Lost / Hibernating
3694,246,2,197.03,2,3,2,Regular
3696,39,6,1511.9,4,4,4,Champions
3697,236,2,230.52,2,3,2,Regular
3698,10,2,372.3,4,3,3,Champions
3700,335,1,43.61,2,1,1,Lost / Hibernating
3701,19,1,129.16,4,1,1,New / Promising
3702,226,1,16.9,2,1,1,Lost / Hibernating
3703,4,2,1142.51,4,3,4,Champions
3705,21,1,416.61,4,1,3,New / Promising
3707,157,3,412.25,3,4,3,Champions
3708,40,3,287.35,4,4,2,Regular
3709,76,2,746.91,3,3,4,Champions
3710,88,2,227.58,3,3,2,Regular
3712,388,1,36.23,1,1,1,Lost / Hibernating
3713,549,1,243.9,1,1,2,Lost / Hibernating
3715,8,6,997.38,4,4,4,Champions
3718,200,1,47.92,2,1,1,Lost / Hibernating
3720,2,1,264.62,4,1,2,New / Promising
3721,108,1,121.96,3,1,1,New / Promising
3722,36,5,1376.98,4,4,4,Champions
3723,71,2,516.25,3,3,3,Champions
3724,550,1,281.56,1,1,2,Lost / Hibernating
3725,256,1,649.65,2,1,3,Lost / Hibernating
3726,92,2,794.84,3,3,4,Champions
3727,108,2,767.68,3,3,4,Champions
3729,512,1,42.06,1,1,1,Lost / Hibernating
3730,696,1,331.38,1,1,2,Lost / Hibernating
3731,402,1,93.56,1,1,1,Lost / Hibernating
3732,319,2,221.7,2,3,2,Regular
3733,642,1,435.42,1,1,3,Lost / Hibernating
3734,157,1,86.45,3,1,1,New / Promising
3735,411,2,435.33,1,3,3,At Risk (Valuable)
3738,286,1,103.77,2,1,1,Lost / Hibernating
