order_item_id,order_id,customer_id,product_id,date_key,channel_id,quantity,unit_price,discount,line_revenue,order_status,payment_method
5734,3381,8386,130,20250305,6,1,42.12,0.0,42.12,completed,debit_card
5735,3382,8956,69,20250624,3,3,88.79,0.0,266.37,completed,bank_transfer
5736,3383,3938,130,20240902,6,2,41.7,0.0,83.4,cancelled,debit_card
5737,3384,-1,145,20250421,2,2,81.92,0.0,163.84,completed,bank_transfer
5738,3384,-1,47,20250421,2,1,42.57,0.0,42.57,completed,bank_transfer
5739,3384,-1,119,20250421,2,1,182.95,0.0,182.95,completed,bank_transfer
5740,3385,2750,71,20240912,1,1,91.79,0.0,91.79,completed,bank_transfer
5741,3385,2750,2,20240912,1,2,57.83,0.0,115.66,completed,bank_transfer
5742,3386,67,33,20250607,4,2,63.68,0.15,108.26,completed,paypal
5743,3386,67,65,20250607,4,4,138.54,0.15,471.04,completed,paypal
5744,3387,7087,157,20240806,5,2,346.29,0.0,692.58,completed,paypal
5745,3387,7087,113,20240806,5,1,67.76,0.0,67.76,completed,paypal
5746,3387,7087,142,20240806,5,2,214.03,0.0,428.06,completed,paypal
5747,3388,1688,72,20250405,2,1,258.76,0.0,258.76,completed,credit_card
5748,3388,1688,36,20250405,2,2,22.22,0.15,37.77,completed,credit_card
5749,3389,512,96,20240722,6,1,17.67,0.0,17.67,completed,bank_transfer
5750,3390,8549,38,20241013,1,1,10.87,0.1,9.78,cancelled,bank_transfer
5751,3390,8549,16,20241013,1,1,38.61,0.0,38.61,cancelled,bank_transfer
5752,3390,8549,63,20241013,1,1,23.76,0.1,21.38,cancelled,bank_transfer
5753,3391,7332,27,20240823,3,1,23.61,0.0,23.61,completed,debit_card
5754,3392,1010,152,20240720,5,2,89.78,0.0,179.56,completed,debit_card
5755,3393,7177,158,20251021,1,1,98.84,0.15,84.01,completed,paypal
5756,3393,7177,50,20251021,1,2,13.36,0.0,26.72,completed,paypal
5757,3393,7177,105,20251021,1,1,56.78,0.05,53.94,completed,paypal
5758,3394,7802,33,20241019,4,5,62.66,0.05,297.63,completed,bank_transfer
5759,3395,8378,158,20251205,2,1,99.54,0.0,99.54,completed,paypal
5760,3396,5023,104,20251220,1,4,32.31,0.0,129.24,completed,bank_transfer
5761,3397,6512,143,20250405,5,1,15.4,0.1,13.86,completed,bank_transfer
5762,3398,7042,41,20240610,3,1,125.63,0.0,125.63,completed,bank_transfer
5763,3398,7042,36,20240610,3,1,21.5,0.0,21.5,completed,bank_transfer
5764,3399,-1,139,20241210,2,2,133.28,0.15,226.58,completed,bank_transfer
5765,3400,5974,14,20251005,2,2,11.64,0.0,23.28,completed,paypal
5766,3400,5974,68,20251005,2,1,156.53,0.0,156.53,completed,paypal
5767,3401,5052,63,20241207,1,2,24.12,0.15,41.0,completed,credit_card
5768,3402,4428,118,20240415,5,1,22.53,0.05,21.4,completed,bank_transfer
5769,3403,-1,139,20250424,4,5,132.0,0.1,594.0,completed,paypal
5770,3403,-1,26,20250424,4,2,72.21,0.0,144.42,completed,paypal
5771,3404,3117,132,20251101,4,3,68.23,0.15,173.99,completed,credit_card
5772,3404,3117,155,20251101,4,4,84.01,0.0,336.04,completed,credit_card
5773,3404,3117,95,20251101,4,2,45.52,0.0,91.04,completed,credit_card
5774,3405,864,20,20250410,6,1,18.02,0.0,18.02,completed,bank_transfer
5775,3406,7060,80,20241207,3,1,10.68,0.0,10.68,cancelled,debit_card
5776,3406,7060,108,20241207,3,1,77.02,0.0,77.02,cancelled,debit_card
5777,3407,2017,126,20250714,3,4,474.93,0.15,1614.76,completed,credit_card
5778,3407,2017,56,20250714,3,1,151.41,0.0,151.41,completed,credit_card
5779,3408,4922,75,20240825,1,2,6.3,0.0,12.6,completed,credit_card
5780,3408,4922,85,20240825,1,1,31.5,0.05,29.92,completed,credit_card
5781,3409,938,117,20240823,3,3,62.52,0.0,187.56,cancelled,paypal
5782,3410,5707,69,20251113,2,4,91.95,0.1,331.02,cancelled,debit_card
5783,3410,5707,83,20251113,2,1,240.24,0.1,216.22,cancelled,debit_card
5784,3410,5707,21,20251113,2,1,239.71,0.0,239.71,cancelled,debit_card
5785,3411,8713,57,20240919,5,3,29.79,0.1,80.43,completed,bank_transfer
5786,3411,8713,148,20240919,5,3,20.27,0.05,57.77,completed,bank_transfer
5787,3411,8713,65,20240919,5,1,132.86,0.0,132.86,completed,bank_transfer
5788,3412,6674,90,20241001,5,2,105.26,0.05,199.99,completed,paypal
5789,3412,6674,30,20241001,5,2,49.01,0.0,98.02,completed,paypal
5790,3413,2026,68,20240101,4,2,159.92,0.0,319.84,completed,credit_card
5791,3413,2026,32,20240101,4,2,336.76,0.0,673.52,completed,credit_card
5792,3414,8959,99,20251211,6,1,65.67,0.0,65.67,returned,credit_card
5793,3415,2868,45,20250210,1,1,16.95,0.1,15.26,completed,bank_transfer
5794,3415,2868,53,20250210,1,4,35.32,0.15,120.09,completed,bank_transfer
5795,3416,4025,78,20250612,1,3,50.67,0.05,144.41,cancelled,credit_card
5796,3416,4025,21,20250612,1,1,248.25,0.0,248.25,cancelled,credit_card
5797,3416,4025,93,20250612,1,1,35.0,0.1,31.5,cancelled,credit_card
5798,3417,4598,116,20250905,3,2,87.18,0.0,174.36,cancelled,bank_transfer
5799,3418,-1,98,20240619,6,1,82.47,0.1,74.22,cancelled,credit_card
5800,3419,674,24,20250602,4,2,17.96,0.0,35.92,completed,debit_card
5801,3420,6447,77,20241128,1,1,69.93,0.0,69.93,completed,credit_card
5802,3421,3338,107,20240422,5,4,346.33,0.1,1246.79,completed,credit_card
5803,3422,760,135,20250302,5,1,27.92,0.0,27.92,completed,paypal
5804,3423,8626,158,20250212,5,1,101.91,0.0,101.91,completed,paypal
5805,3424,5427,108,20240224,2,2,76.17,0.05,144.72,completed,paypal
5806,3425,6964,123,20241023,2,1,225.39,0.15,191.58,completed,credit_card
5807,3425,6964,41,20241023,2,2,123.27,0.15,209.56,completed,credit_card
5808,3425,6964,154,20241023,2,4,80.23,0.15,272.78,completed,credit_card
5809,3425,6964,12,20241023,2,1,42.99,0.0,42.99,completed,credit_card
5810,3426,2261,32,20240813,5,1,339.19,0.15,288.31,completed,bank_transfer
5811,3427,7035,137,20240909,2,1,32.9,0.05,31.25,completed,debit_card
5812,3427,7035,131,20240909,2,1,15.82,0.15,13.45,completed,debit_card
5813,3427,7035,36,20240909,2,2,21.61,0.0,43.22,completed,debit_card
5814,3428,7662,59,20251128,5,1,88.12,0.1,79.31,cancelled,paypal
5815,3428,7662,16,20251128,5,2,40.02,0.0,80.04,cancelled,paypal
5816,3429,3977,36,20250215,3,2,21.9,0.0,43.8,completed,bank_transfer
5817,3429,3977,155,20250215,3,1,85.44,0.0,85.44,completed,bank_transfer
5818,3430,5289,12,20250213,3,1,43.38,0.1,39.04,completed,debit_card
5819,3431,8964,139,20251209,4,1,132.33,0.15,112.48,completed,credit_card
5820,3431,8964,88,20251209,4,1,89.07,0.1,80.16,completed,credit_card
5821,3431,8964,159,20251209,4,1,22.19,0.15,18.86,completed,credit_card
5822,3431,8964,82,20251209,4,4,90.22,0.0,360.88,completed,credit_card
5823,3432,7830,70,20240622,6,1,35.63,0.05,33.85,completed,paypal
5824,3432,7830,83,20240622,6,4,249.23,0.0,996.92,completed,paypal
5825,3433,4104,4,20250303,5,1,261.61,0.05,248.53,cancelled,credit_card
5826,3433,4104,93,20250303,5,2,35.2,0.05,66.88,cancelled,credit_card
5827,3433,4104,80,20250303,5,4,11.06,0.0,44.24,cancelled,credit_card
5828,3434,6157,65,20251101,4,1,138.06,0.15,117.35,completed,credit_card
5829,3435,7248,110,20250522,5,2,61.38,0.15,104.35,completed,paypal
5830,3435,7248,158,20250522,5,1,100.07,0.1,90.06,completed,paypal
5831,3436,248,95,20251231,3,3,45.73,0.0,137.19,completed,credit_card
5832,3437,5410,17,20250917,2,4,26.55,0.0,106.2,completed,bank_transfer
5833,3438,-1,3,20241221,5,2,119.06,0.15,202.4,completed,debit_card
5834,3439,8742,136,20251022,2,1,256.53,0.1,230.88,completed,paypal
5835,3439,8742,145,20251022,2,1,84.22,0.0,84.22,completed,paypal
5836,3440,7704,105,20240807,1,2,56.66,0.0,113.32,completed,credit_card
5837,3441,1038,35,20241102,3,1,133.18,0.05,126.52,completed,debit_card
5838,3442,-1,87,20240810,2,1,151.71,0.15,128.95,completed,debit_card
5839,3443,5620,105,20241122,2,1,56.54,0.1,50.89,cancelled,credit_card
5840,3444,2095,36,20250321,6,1,21.94,0.05,20.84,completed,paypal
5841,3445,6240,92,20250603,2,1,158.76,0.0,158.76,completed,credit_card
5842,3445,6240,3,20250603,2,1,118.41,0.0,118.41,completed,credit_card
5843,3446,7921,52,20251128,6,3,45.97,0.15,117.22,completed,credit_card
5844,3446,7921,55,20251128,6,1,166.86,0.05,158.52,completed,credit_card
5845,3447,1102,3,20250321,5,3,118.85,0.15,303.07,completed,bank_transfer
5846,3448,8477,118,20250314,2,1,22.54,0.0,22.54,completed,debit_card
5847,3448,8477,44,20250314,2,2,50.01,0.1,90.02,completed,debit_card
5848,3448,8477,2,20250314,2,1,57.74,0.0,57.74,completed,debit_card
5849,3448,8477,119,20250314,2,1,185.37,0.0,185.37,completed,debit_card
5850,3449,8515,120,20240703,3,1,125.46,0.0,125.46,completed,bank_transfer
5851,3449,8515,8,20240703,3,1,131.36,0.0,131.36,completed,bank_transfer
5852,3450,137,152,20240217,2,3,88.66,0.0,265.98,completed,paypal
5853,3451,8334,94,20250420,6,1,47.79,0.15,40.62,completed,debit_card
5854,3451,8334,92,20250420,6,2,154.08,0.0,308.16,completed,debit_card
5855,3451,8334,160,20250420,6,1,117.09,0.05,111.24,completed,debit_card
5856,3452,8739,53,20250119,1,4,34.87,0.1,125.53,completed,bank_transfer
5857,3452,8739,93,20250119,1,1,35.21,0.05,33.45,completed,bank_transfer
5858,3453,371,55,20251029,6,2,164.87,0.0,329.74,cancelled,credit_card
5859,3454,2748,139,20240628,1,1,133.59,0.15,113.55,completed,paypal
5860,3454,2748,94,20240628,1,3,48.76,0.05,138.97,completed,paypal
5861,3455,3439,100,20240204,4,1,53.07,0.0,53.07,completed,paypal
5862,3455,3439,12,20240204,4,1,43.83,0.15,37.26,completed,paypal
5863,3455,3439,64,20240204,4,1,22.13,0.0,22.13,completed,paypal
5864,3456,3219,132,20250129,4,1,70.52,0.1,63.47,completed,credit_card
5865,3456,3219,27,20250129,4,1,22.61,0.15,19.22,completed,credit_card
5866,3457,7007,83,20240909,1,1,246.91,0.1,222.22,cancelled,credit_card
5867,3458,3297,139,20240306,3,1,134.23,0.0,134.23,completed,credit_card
5868,3458,3297,112,20240306,3,2,62.48,0.0,124.96,completed,credit_card
5869,3459,8828,65,20250819,6,5,132.58,0.1,596.61,completed,bank_transfer
5870,3460,-1,132,20241005,2,1,68.77,0.0,68.77,completed,paypal
5871,3461,2939,68,20250530,1,1,160.11,0.0,160.11,completed,debit_card
5872,3461,2939,54,20250530,1,2,112.0,0.0,224.0,completed,debit_card
5873,3462,-1,50,20241015,1,1,13.59,0.0,13.59,completed,debit_card
5874,3462,-1,128,20241015,1,3,39.98,0.0,119.94,completed,debit_card
5875,3462,-1,29,20241015,1,1,37.21,0.15,31.63,completed,debit_card
5876,3462,-1,158,20241015,1,2,97.33,0.0,194.66,completed,debit_card
5877,3463,5147,156,20240710,1,3,34.13,0.0,102.39,completed,debit_card
5878,3464,5356,93,20241213,5,1,34.39,0.0,34.39,completed,credit_card
5879,3465,3451,14,20251007,4,1,11.42,0.0,11.42,completed,bank_transfer
5880,3465,3451,86,20251007,4,1,42.29,0.05,40.18,completed,bank_transfer
5881,3465,3451,127,20251007,4,2,27.34,0.15,46.48,completed,bank_transfer
5882,3465,3451,115,20251007,4,5,54.66,0.0,273.3,completed,bank_transfer
5883,3466,1576,27,20241219,5,1,23.01,0.0,23.01,completed,bank_transfer
5884,3466,1576,87,20241219,5,2,150.5,0.05,285.95,completed,bank_transfer
5885,3467,535,74,20250906,1,5,264.07,0.15,1122.3,completed,debit_card
5886,3468,1039,39,20240524,3,1,19.58,0.15,16.64,completed,bank_transfer
5887,3468,1039,3,20240524,3,2,114.73,0.0,229.46,completed,bank_transfer
5888,3469,8345,79,20250920,6,2,70.92,0.0,141.84,completed,debit_card
5889,3469,8345,109,20250920,6,1,81.06,0.1,72.95,completed,debit_card
5890,3470,2636,42,20240809,4,1,75.47,0.0,75.47,completed,bank_transfer
5891,3471,749,91,20250718,4,1,71.44,0.0,71.44,completed,paypal
5892,3472,5745,13,20250430,1,4,82.61,0.0,330.44,completed,credit_card
5893,3473,738,17,20251206,1,4,26.0,0.15,88.4,completed,credit_card
5894,3474,686,23,20241216,1,2,68.99,0.0,137.98,completed,debit_card
5895,3474,686,145,20241216,1,1,81.48,0.15,69.26,completed,debit_card
5896,3474,686,127,20241216,1,1,27.24,0.0,27.24,completed,debit_card
5897,3475,5727,17,20240324,5,4,26.33,0.0,105.32,completed,bank_transfer
5898,3475,5727,71,20240324,5,4,89.63,0.0,358.52,completed,bank_transfer
5899,3475,5727,127,20240324,5,5,26.23,0.0,131.15,completed,bank_transfer
5900,3475,5727,87,20240324,5,1,150.54,0.0,150.54,completed,bank_transfer
5901,3476,5444,152,20240127,2,3,90.22,0.0,270.66,completed,debit_card
5902,3476,5444,94,20240127,2,1,47.83,0.0,47.83,completed,debit_card
5903,3477,410,52,20251022,5,1,45.65,0.0,45.65,completed,paypal
5904,3478,4249,111,20250401,2,1,11.38,0.0,11.38,completed,bank_transfer
5905,3479,4020,45,20250921,4,1,17.4,0.0,17.4,completed,bank_transfer
5906,3480,5047,45,20240906,3,1,17.32,0.0,17.32,completed,credit_card
5907,3480,5047,134,20240906,3,3,101.16,0.05,288.31,completed,credit_card
5908,3481,6826,37,20241125,2,1,77.05,0.1,69.34,returned,credit_card
5909,3481,6826,133,20241125,2,1,25.44,0.0,25.44,returned,credit_card
5910,3481,6826,108,20241125,2,1,77.3,0.1,69.57,returned,credit_card
5911,3482,2657,148,20240211,6,1,20.08,0.0,20.08,completed,debit_card
5912,3482,2657,38,20240211,6,1,10.91,0.0,10.91,completed,debit_card
5913,3483,3995,39,20251217,3,1,20.15,0.1,18.13,completed,paypal
5914,3484,7340,128,20251107,2,1,39.99,0.15,33.99,completed,credit_card
5915,3484,7340,59,20251107,2,2,87.23,0.0,174.46,completed,credit_card
5916,3484,7340,35,20251107,2,1,136.47,0.1,122.82,completed,credit_card
5917,3484,7340,48,20251107,2,1,166.84,0.0,166.84,completed,credit_card
5918,3485,8535,7,20250712,2,2,265.01,0.0,530.02,completed,debit_card
5919,3486,8242,66,20241003,5,1,215.94,0.1,194.35,completed,paypal
5920,3487,4410,116,20250601,4,1,84.02,0.15,71.42,completed,debit_card
5921,3487,4410,63,20250601,4,2,24.38,0.0,48.76,completed,debit_card
5922,3488,4821,147,20250719,1,1,21.15,0.15,17.98,completed,paypal
5923,3488,4821,131,20250719,1,1,15.81,0.0,15.81,completed,paypal
5924,3488,4821,28,20250719,1,3,92.34,0.0,277.02,completed,paypal
5925,3488,4821,48,20250719,1,1,169.94,0.0,169.94,completed,paypal
5926,3489,4896,147,20240911,6,2,21.13,0.05,40.15,completed,credit_card
5927,3489,4896,155,20240911,6,1,83.93,0.0,83.93,completed,credit_card
5928,3489,4896,113,20240911,6,2,67.84,0.0,135.68,completed,credit_card
5929,3490,8039,149,20251102,2,1,102.71,0.0,102.71,completed,debit_card
5930,3491,7768,104,20251212,6,2,30.83,0.0,61.66,completed,debit_card
5931,3491,7768,17,20251212,6,2,25.91,0.05,49.23,completed,debit_card
5932,3492,2892,100,20251118,2,1,53.48,0.15,45.46,completed,paypal
5933,3492,2892,129,20251118,2,1,71.24,0.0,71.24,completed,paypal
5934,3493,1546,152,20250829,2,2,87.94,0.05,167.09,completed,bank_transfer
5935,3494,3498,153,20241012,6,1,34.78,0.1,31.3,completed,debit_card
5936,3495,2702,152,20241016,1,2,90.78,0.15,154.33,completed,credit_card
5937,3496,8776,123,20251218,4,1,228.32,0.0,228.32,completed,credit_card
5938,3497,2503,1,20240115,3,2,104.24,0.05,198.06,completed,credit_card
5939,3498,1714,89,20250814,1,1,39.35,0.15,33.45,completed,debit_card
5940,3498,1714,110,20250814,1,2,62.17,0.0,124.34,completed,debit_card
5941,3499,8327,34,20250807,4,2,25.49,0.05,48.43,completed,bank_transfer
5942,3500,844,74,20250609,4,1,259.42,0.15,220.51,completed,bank_transfer
5943,3500,844,68,20250609,4,1,161.04,0.0,161.04,completed,bank_transfer
5944,3501,2445,107,20251228,5,1,352.95,0.1,317.65,completed,credit_card
5945,3501,2445,11,20251228,5,3,43.09,0.0,129.27,completed,credit_card
5946,3502,4044,112,20241106,2,2,64.42,0.05,122.4,completed,paypal
5947,3502,4044,19,20241106,2,2,29.14,0.1,52.45,completed,paypal
5948,3503,5482,153,20241122,2,5,35.71,0.0,178.55,completed,debit_card
5949,3504,3026,56,20240704,5,1,151.75,0.0,151.75,completed,bank_transfer
5950,3504,3026,21,20240704,5,2,246.99,0.0,493.98,completed,bank_transfer
5951,3504,3026,149,20240704,5,2,103.21,0.0,206.42,completed,bank_transfer
5952,3505,4580,104,20250123,3,1,31.45,0.0,31.45,completed,debit_card
5953,3505,4580,17,20250123,3,1,26.57,0.15,22.58,completed,debit_card
5954,3505,4580,49,20250123,3,2,89.43,0.15,152.03,completed,debit_card
5955,3506,1890,28,20240929,4,1,90.1,0.15,76.58,completed,paypal
5956,3506,1890,114,20240929,4,1,589.2,0.0,589.2,completed,paypal
5957,3507,5308,84,20241124,6,1,41.58,0.1,37.42,completed,bank_transfer
5958,3507,5308,133,20241124,6,2,25.28,0.0,50.56,completed,bank_transfer
5959,3507,5308,31,20241124,6,1,37.13,0.0,37.13,completed,bank_transfer
5960,3507,5308,102,20241124,6,1,44.48,0.0,44.48,completed,bank_transfer
5961,3508,3754,96,20251026,3,3,17.54,0.0,52.62,completed,paypal
5962,3508,3754,44,20251026,3,5,49.92,0.0,249.6,completed,paypal
5963,3509,7850,107,20250812,4,3,351.8,0.1,949.86,completed,paypal
5964,3510,3829,92,20240723,5,1,153.17,0.0,153.17,completed,credit_card
5965,3511,4094,39,20241209,5,1,19.9,0.0,19.9,cancelled,paypal
5966,3511,4094,34,20241209,5,3,24.55,0.1,66.29,cancelled,paypal
5967,3512,5454,23,20250512,5,2,68.47,0.05,130.09,cancelled,paypal
5968,3513,1195,96,20240320,5,1,17.35,0.0,17.35,completed,paypal
5969,3514,1496,16,20240421,4,1,39.69,0.0,39.69,cancelled,bank_transfer
5970,3515,7314,3,20240630,2,1,117.72,0.05,111.83,completed,debit_card
5971,3516,2565,9,20250520,2,1,43.41,0.0,43.41,completed,bank_transfer
5972,3517,6348,87,20240617,4,4,149.76,0.0,599.04,completed,credit_card
5973,3517,6348,118,20240617,4,1,22.35,0.1,20.12,completed,credit_card
5974,3518,956,29,20251220,1,4,37.2,0.0,148.8,cancelled,paypal
5975,3519,7607,122,20250127,1,1,28.37,0.05,26.95,cancelled,paypal
5976,3519,7607,6,20250127,1,1,53.34,0.15,45.34,cancelled,paypal
5977,3519,7607,110,20250127,1,3,62.32,0.15,158.92,cancelled,paypal
5978,3519,7607,35,20250127,1,3,136.56,0.15,348.23,cancelled,paypal
5979,3520,-1,43,20250314,3,1,59.83,0.1,53.85,cancelled,bank_transfer
5980,3520,-1,139,20250314,3,1,133.96,0.1,120.56,cancelled,bank_transfer
5981,3521,3445,92,20240917,1,1,159.15,0.15,135.28,completed,debit_card
5982,3521,3445,18,20240917,1,1,84.07,0.1,75.66,completed,debit_card
5983,3522,4677,114,20250217,1,3,593.29,0.0,1779.87,completed,paypal
5984,3522,4677,84,20250217,1,1,41.26,0.1,37.13,completed,paypal
5985,3523,4081,54,20250607,5,1,111.02,0.0,111.02,completed,debit_card
5986,3524,8268,36,20250609,5,2,21.58,0.15,36.69,cancelled,paypal
5987,3524,8268,51,20250609,5,3,86.95,0.15,221.72,cancelled,paypal
5988,3524,8268,76,20250609,5,1,139.1,0.05,132.14,cancelled,paypal
5989,3525,97,104,20250709,3,1,30.92,0.0,30.92,completed,paypal
5990,3526,6048,59,20250509,5,1,88.81,0.0,88.81,completed,debit_card
5991,3526,6048,41,20250509,5,2,129.35,0.0,258.7,completed,debit_card
5992,3527,6037,150,20251126,5,1,84.49,0.0,84.49,cancelled,credit_card
5993,3528,3528,137,20251016,3,2,31.5,0.1,56.7,completed,bank_transfer
5994,3529,2061,106,20250910,1,1,92.3,0.15,78.46,completed,bank_transfer
5995,3529,2061,42,20250910,1,1,76.26,0.0,76.26,completed,bank_transfer
5996,3530,2255,153,20240313,6,2,35.16,0.0,70.32,completed,debit_card
5997,3531,7418,55,20240110,6,2,162.03,0.1,291.65,completed,credit_card
5998,3531,7418,48,20240110,6,3,169.95,0.05,484.36,completed,credit_card
5999,3531,7418,15,20240110,6,4,13.98,0.0,55.92,completed,credit_card
6000,3532,644,58,20240817,4,2,50.16,0.0,100.32,completed,paypal
6001,3533,5210,45,20250708,1,4,17.53,0.1,63.11,completed,paypal
6002,3534,2865,65,20241228,1,2,136.35,0.1,245.43,completed,debit_card
6003,3534,2865,101,20241228,1,1,18.17,0.15,15.44,completed,debit_card
6004,3535,2496,116,20241224,6,2,87.24,0.15,148.31,completed,debit_card
6005,3535,2496,64,20241224,6,1,22.39,0.0,22.39,completed,debit_card
6006,3536,4679,87,20251118,6,2,149.75,0.15,254.58,completed,paypal
6007,3537,8307,89,20251122,1,1,40.69,0.0,40.69,completed,paypal
6008,3538,5696,27,20251128,6,1,23.28,0.0,23.28,completed,paypal
6009,3538,5696,129,20251128,6,1,69.36,0.0,69.36,completed,paypal
6010,3539,7299,20,20241107,1,1,18.13,0.15,15.41,completed,credit_card
6011,3539,7299,73,20241107,1,1,63.07,0.0,63.07,completed,credit_card
6012,3539,7299,54,20241107,1,1,112.77,0.0,112.77,completed,credit_card
6013,3539,7299,88,20241107,1,1,87.04,0.0,87.04,completed,credit_card
6014,3540,5540,42,20250727,1,1,74.48,0.05,70.76,completed,paypal
6015,3541,6457,103,20241008,4,2,47.07,0.15,80.02,completed,debit_card
6016,3542,3990,96,20240727,2,1,17.71,0.05,16.82,completed,credit_card
6017,3542,3990,124,20240727,2,3,18.53,0.1,50.03,completed,credit_card
6018,3543,8567,69,20240721,6,2,89.1,0.05,169.29,completed,bank_transfer
6019,3543,8567,118,20240721,6,1,23.29,0.0,23.29,completed,bank_transfer
6020,3543,8567,132,20240721,6,1,67.62,0.05,64.24,completed,bank_transfer
6021,3544,4640,152,20241123,1,1,87.32,0.1,78.59,completed,bank_transfer
6022,3544,4640,40,20241123,1,1,78.02,0.1,70.22,completed,bank_transfer
6023,3545,5088,44,20251101,6,2,49.22,0.0,98.44,completed,paypal
6024,3545,5088,128,20251101,6,1,39.58,0.05,37.6,completed,paypal
6025,3545,5088,127,20251101,6,1,26.67,0.0,26.67,completed,paypal
6026,3546,4861,130,20251024,2,1,40.42,0.0,40.42,completed,paypal
6027,3547,2931,102,20240518,6,2,44.34,0.1,79.81,completed,paypal
6028,3548,2176,129,20250826,2,2,69.6,0.0,139.2,completed,debit_card
6029,3548,2176,53,20250826,2,1,35.34,0.15,30.04,completed,debit_card
6030,3548,2176,147,20250826,2,1,21.58,0.0,21.58,completed,debit_card
6031,3548,2176,140,20250826,2,1,21.43,0.0,21.43,completed,debit_card
6032,3549,722,67,20250406,5,3,60.4,0.0,181.2,completed,debit_card
6033,3550,6630,108,20241021,3,1,75.54,0.0,75.54,completed,bank_transfer
6034,3551,2711,107,20250803,1,1,357.34,0.0,357.34,completed,paypal
